Articifial Stupidity;Who was the Secretary of War under President Andrew Jackson?; Lewis cass;HUM:ind;261824;Lewis Cass (October 9  1782 - June 17 1866) was an American military officer politician  and statesman: he was longtime governor of the Michigan Territory Secretary of War under President Andrew Jackson and Secretary of State under President James Buchanan.
ulges;How long was Guinea-Bissau under colonial rule?;centuries;NUM:count;12186;14% of the population speaks the official language Portuguese, the language of government and national communication during centuries of colonial rule.
DieDreier;When was the Basutoland established?;1884;NUM:count;102061;Basutoland was a British Crown colony established in 1884 due to the Cape Colony's inability to control the territory. It was divided into seven administrative districts, Berea, Leribe, Maseru, Mohales Hoek, Mafeteng, Qacha's Nek and Quthing.
davidoff-meyer;In which country is Woodlands Waterfront Park?;Singapore;LOC:country;51990110;Woodlands Waterfront Park is a park located at Admiralty Road West in Singapore and overlooks the sea from the north.
ulges;What actress is a judge on the most current season of American Idol? ;Jennifer Lopez;HUM:ind;191890;The judging panel for the most recent season consisted of country singer Keith Urban, singer and actress Jennifer Lopez, and jazz singer Harry Connick, Jr.
ulges;What is an often used term for British withdrawal from the European Union?;Brexit;ENTY:other;26146987;"On 9 March 2016, The Sun's front page proclaimed that Queen Elizabeth II was backing ""Brexit"", a common term for a British withdrawal from the European Union."
Powerpuff Girls;How tall is the Zugspitze?;2962 meters;NUM:count;289703;The Zugspitze, (German pronunciation: [tsuk\u0283p\u026ats\u0259]) at 2,962 m (9,718 ft) above sea level,
ulges;Where was the initial mention of the Oeselians?;Ptolemy's Geography III;ENTY:cremat;28222445;They were first mentioned as early as the second century BC in Ptolemy's Geography III.
lang-wilhelm;How may terawatts of incoming solar radiation does the Earth receive at the upper atmosphere?;174,000;NUM:count;27743;The Earth receives 174,000 terawatts (TW) of incoming solar radiation (insolation) at the upper atmosphere.
DieDreier;In which state is Saarbruecken located?;Saarland;LOC:other;27123;With its capital at Saarbrücken, it has an area of 2,570 km² and its population (as of 30 April 2012) is approximately 1,012,000.
Brennholzverleih;Who published The Evolution of Physics?;Cambridge University Press;HUM:gr;12325913;It was originally published in 1938 by Cambridge University Press.
frehmann-kaminski;Where was Lemuel Shattuck born?;Ashby;HUM:ind;38941400;Lemuel Shattuck (15 October 1793, Ashby, Massachusetts \u2013 17 January 1859, Boston, Massachusetts) was a Boston politician
lang-wilhelm;Where is the company Starcom Systems Inc. based?;Jersey, Channel Islands;LOC:city;42616847;Starcom Systems Inc. is a company based in Jersey, Channel Islands, specializing in wireless systems for remote tracking, monitoring and protection of a variety of assets.
ravindran-wedemeyer;How was the Tinto River also called ? ;Cuyamel;LOC:city;23518594;The Tinto was also called the Cuyamel, as of 1850.
ulges;When was the law of the Eastern Catholic Churches promoted?;1990;NUM:date;6469;The canon law of the Eastern Catholic Churches, which had developed some different disciplines and practices, underwent its own process of codification, resulting in the Code of Canons of the Eastern Churches promulgated in 1990 by Pope John Paul II.
ott-ragowski;What is a standard unit of mass in astronomy?;Earth mass;ENTY:other;9951602;Earth mass is a standard unit of mass in astronomy that is used to indicate the masses of other planets, including rocky terrestrial planets and exoplanets.
bauer-klamroth;Who wrote the book Imperial Moon?;Christopher Bulis;HUM:ind;5314740;Imperial Moon is a BBC Books original novel written by Christopher Bulis and based on the long-running British science fiction television series Doctor Who.
ulges;How many homeowners who had substantial equity in their homes two years ago, have little no equity as of November 2008?;Tens of millions;NUM:count;32005855;Tens of millions of homeowners who had substantial equity in their homes two years ago have little or nothing today.
funk-jung;What is the formal name of Westminster Abbey?;Collegiate Church of St Peter at Westminster;ENTY:other;43245;Westminster Abbey, formally titled the Collegiate Church of St Peter at Westminster, is a large, mainly Gothic abbey church in the City of Westminster, London, located just to the west of the Palace of Westminster.
kaiser-simkin;Where is the Ayum Forest Reserve located?;Ghana;LOC:country;28032892;The Ayum Forest Reserve is found in Ghana
ulges;Who won the Battle of Borodino?;the French;LOC:country;69880;Although the French had won, the Russian army had accepted, and withstood, the major battle Napoleon had hoped would be decisive.
Powerpuff Girls;What‘s the meaning of the name ‚Angola‘?;King;ENTY:cremat;39567;The country's name derives from the Kimbundu word for king.
Natuerliches Mineralwasser;Which book in the year 1898 is from Elisabeth Carpenter Satterthwait?;A Son of the Carolinas;ENTY:cremat;34180475;A Son of the Carolinas: A Story of the Hurricane upon the Sea Islands is an 1898 book by Elisabeth Carpenter Satterthwait about the effects on the local people of the 1893 Sea Islands hurricane which devastated the South Carolina coastal lowlands in late August of that year.
Die eisernen Einhoerner;How high is the highest mountain on earth?;8850 m;NUM:count;37754;The highest mountain on Earth is Mount Everest in the Himalayas of Asia, whose summit is 8,850 m (29,035 ft) above mean sea level
donaera-selak;What kind of nightclub was the Tier 3?;no wave art nightclub;ENTY:other;19508210;Tier 3 was a no wave art nightclub that was located in downtown TriBeCa in Manhattan at the juncture of West Broadway and White Street.
buch-kyritz;In which country is the Diepkloof Rock Shelter?;South Africa;LOC:country;26433872;Diepkloof Rock Shelter is a rock shelter in Western Cape, South Africa in which has been found some of the earliest evidence of the human use of symbols, in the form of patterns engraved upon ostrich eggshell water containers.
ulges;What is the name of The Oklahoman's website?;NewsOK.com;ENTY:other;57848;NewsOK.com is the Oklahoman's online presence.
ulges;In what century were negative numbers more commonly accepted in Europe?;16th century AD;NUM:date;43460;Negative numbers were also used by the Greek mathematician Diophantus in about 275 AD, but were not widely accepted in Europe until the 16th century AD.
kaiser-simkin;When have the The Beach Boys been founded?;1961;NUM:date;48308535;The Beach Boys are an American rock band, formed in Hawthorne, California in 1961
ulges;What type of birds specialise in hunting mammals or other birds?;Birds of prey;ENTY:animal;3410;Birds of prey specialise in hunting mammals or other birds, while vultures are specialised scavengers.
davidoff-meyer;How high are the Qandil Mountains?;3000;NUM:count;29477922;The Qandil Mountains (Arabic: \u0642\u0646\u062f\u06cc\u0644\u200e\u200e Qendeel), are a mountainous area of Iraqi Kurdistan near the Iraq-Iran border. The region belongs to the Zagros mountain range and is difficult to access, with extremely rugged terrain. The highest peaks reach over 3,000m.
ulges;Who was the opposing party in the Runyon case?;McCrary;HUM:gr;299959;Some of the most relevant Supreme Court case law on this is as follows: Runyon v. McCrary, 427 U.S. 160 (1976), Wisconsin v. Yoder, 406 U.S. 205 (1972), Pierce v. Society of Sisters, 268 U.S. 510 (1925), Meyer v. Nebraska, 262 U.S. 390 (1923).
FuhrmeisterLamkadmiLendle;how many colors does the Estonia  flag have?;3;NUM:count;11568606;The national flag of Estonia is a tricolour featuring three equal horizontal bands of blue (top), black, and white.
Articifial Stupidity;In which states of the U.S one can find the 'The White River'?; Washington;LOC:other;611433;The White River is a white  glacial river in the U.S state of Washington.
davidoff-meyer;Which comic book was published in 2016 by Michael Bendis?;Civil War II;ENTY:cremat;22711879;"""Civil War II"" is a comic book crossover storyline published by Marvel Comics that debuted in June 2016. It is the sequel to 2006's ""Civil War"" and consists of a nine issue eponymous core limited series, by writer Brian Michael Bendis and artists David Marquez and Justin Ponsor, and a number of tie-in books."
Articifial Stupidity;What is another name for the sector model?;Hoyt model;ENTY:other;888895;The sector model  also known as the Hoyt model  is a model of urban land use proposed in 1932 by economist Homer Hoyt.
Die eisernen Einhoerner;What is the highest point of the Cantabrian Mountains?;Pico Turbina;LOC:other;29377600;The ridge's highest point is Pico Turbina (1315 m).
ulges;Where did Beyoncé get pregnant?;Paris.;LOC:city;83688;In April 2011, Beyoncé and Jay Z traveled to Paris in order to shoot the album cover for her 4, and unexpectedly became pregnant in Paris.
ott-ragowski;In which century did the global awareness of the threat of the greenhouse effect grow?;21st century;NUM:date;18413531;In the 21st century, there is increasing global awareness of the threat posed by the human greenhouse effect, produced largely by forest clearing and the burning of fossil fuels.
Natuerliches Mineralwasser;Who is the Prime Minister of Chong Boon?;Lee Hsien Loong;HUM:ind;33502289;The MPs are Ang Hin Kee and Prime Minister Lee Hsien Loong.
abesh-feller;What is Bhutan's national animal?;the takin;ENTY:animal;2421391;The alpine habitats of the great Himalayan range in the north are home to the snow leopard, blue sheep, marmot, Tibetan wolf, antelope, Himalayan musk deer and the takin, Bhutan's national animal.
ulges;Who had the biggest fraud case settlement?;GlaxoSmithKline;HUM:gr;560876;Examples of fraud cases include the GlaxoSmithKline $3 billion settlement, Pfizer $2.3 billion settlement and Merck & Co. $650 million settlement.
ulges;What was the final destination of the drugs going through Guinea-Bissau?;Europe;LOC:other;12186;Beginning around 2005, drug traffickers based in Latin America began to use Guinea-Bissau, along with several neighboring West African nations, as a transshipment point to Europe for cocaine.
